1.800000 0.600000 0.425150
1.800000 0.700000 0.464805
1.800000 0.800000 0.491818
1.800000 0.900000 0.505499
1.800000 1.000000 0.505499
1.800000 1.100000 0.491818
1.800000 1.200000 0.464805
1.800000 1.300000 0.425150
1.800000 1.400000 0.373880
1.800000 1.500000 0.312343
1.800000 1.600000 0.242184
1.800000 1.700000 0.165306
1.800000 1.800000 0.083823
1.800000 1.900000 0.000000
1.900000 0.000000 0.000000
1.900000 0.100000 0.070260
1.900000 0.200000 0.138569
1.900000 0.300000 0.203041
1.900000 0.400000 0.261905
1.900000 0.500000 0.313562
1.900000 0.600000 0.356623
1.900000 0.700000 0.389945
1.900000 0.800000 0.412654
1.900000 0.900000 0.424157
1.900000 1.000000 0.424157
1.900000 1.100000 0.412654
1.900000 1.200000 0.389945
1.900000 1.300000 0.356623
1.900000 1.400000 0.313562
1.900000 1.500000 0.261905
1.900000 1.600000 0.203041
1.900000 1.700000 0.138569
1.900000 1.800000 0.070260
1.900000 1.900000 0.000000
2.000000 0.000000 0.000000
2.000000 0.100000 0.058646
2.000000 0.200000 0.115672
2.000000 0.300000 0.169508
2.000000 0.400000 0.218676
2.000000 0.500000 0.261841
2.000000 0.600000 0.297838
2.000000 0.700000 0.325704
2.000000 0.800000 0.344699
2.000000 0.900000 0.354323
2.000000 1.000000 0.354323
2.000000 1.100000 0.344699
2.000000 1.200000 0.325704
2.000000 1.300000 0.297838
2.000000 1.400000 0.261841
2.000000 1.500000 0.218676
2.000000 1.600000 0.169508
2.000000 1.700000 0.115672
2.000000 1.800000 0.058646
2.000000 1.900000 0.000000
2.100000 0.000000 0.000000
2.100000 0.100000 0.048654
2.100000 0.200000 0.095968
2.100000 0.300000 0.140642
2.100000 0.400000 0.181454
2.100000 0.500000 0.217292
2.100000 0.600000 0.247187
2.100000 0.700000 0.270336
2.100000 0.800000 0.286118
2.100000 0.900000 0.294116
2.100000 1.000000 0.294116
2.100000 1.100000 0.286118
2.100000 1.200000 0.270336
2.100000 1.300000 0.247187
2.100000 1.400000 0.217292
2.100000 1.500000 0.181454
2.100000 1.600000 0.140642
2.100000 1.700000 0.095968
2.100000 1.800000 0.048654
2.100000 1.900000 0.000000
2.200000 0.000000 0.000000
2.200000 0.100000 0.040001
2.200000 0.200000 0.078904
2.200000 0.300000 0.115641
2.200000 0.400000 0.149207
2.200000 0.500000 0.178688
2.200000 0.600000 0.203286
2.200000 0.700000 0.222336
2.200000 0.800000 0.235326
2.200000 0.900000 0.241909
2.200000 1.000000 0.241909
2.200000 1.100000 0.235326
2.200000 1.200000 0.222336
2.200000 1.300000 0.203286
2.200000 1.400000 0.178688
2.200000 1.500000 0.149207
2.200000 1.600000 0.115641
2.200000 1.700000 0.078904
2.200000 1.800000 0.040001
2.200000 1.900000 0.000000
2.300000 0.000000 0.000000
2.300000 0.100000 0.032448
2.300000 0.200000 0.064007
2.300000 0.300000 0.093811
2.300000 0.400000 0.121046
2.300000 0.500000 0.144971
2.300000 0.600000 0.164935
2.300000 0.700000 0.180398
2.300000 0.800000 0.190944
2.300000 0.900000 0.196289
2.300000 1.000000 0.196289
2.300000 1.100000 0.190944
2.300000 1.200000 0.180398
2.300000 1.300000 0.164935
2.300000 1.400000 0.144971
2.300000 1.500000 0.121046
2.300000 1.600000 0.093811
2.300000 1.700000 0.064007
2.300000 1.800000 0.032448
2.300000 1.900000 0.000000
2.400000 0.000000 0.000000
2.400000 0.100000 0.025785
2.400000 0.200000 0.050864
2.400000 0.300000 0.074551
2.400000 0.400000 0.096198
2.400000 0.500000 0.115216
2.400000 0.600000 0.131086
2.400000 0.700000 0.143381
2.400000 0.800000 0.151766
2.400000 0.900000 0.156016
2.400000 1.000000 0.156016
2.400000 1.100000 0.151766
2.400000 1.200000 0.143381
2.400000 1.300000 0.131086
2.400000 1.400000 0.115216
2.400000 1.500000 0.096198
2.400000 1.600000 0.074551
2.400000 1.700000 0.050864
2.400000 1.800000 0.025785
2.400000 1.900000 0.000000
2.500000 0.000000 0.000000
2.500000 0.100000 0.019829
2.500000 0.200000 0.039116
2.500000 0.300000 0.057332
2.500000 0.400000 0.073981
2.500000 0.500000 0.088608
2.500000 0.600000 0.100817
2.500000 0.700000 0.110274
2.500000 0.800000 0.116725
2.500000 0.900000 0.119995
2.500000 1.000000 0.119995
2.500000 1.100000 0.116725
2.500000 1.200000 0.110274
2.500000 1.300000 0.100817
2.500000 1.400000 0.088608
2.500000 1.500000 0.073981
2.500000 1.600000 0.057332
2.500000 1.700000 0.039116
2.500000 1.800000 0.019829
2.500000 1.900000 0.000000
2.600000 0.000000 0.000000
2.600000 0.100000 0.014416
2.600000 0.200000 0.028437
2.600000 0.300000 0.041681
2.600000 0.400000 0.053786
2.600000 0.500000 0.064422
2.600000 0.600000 0.073299
